"date","away","away_score","home","home_score","point_diff"
2021-12-02,"Oakland",81,"Illinois Chicago",77,-4
2021-12-05,"Detroit Mercy",64,"Illinois Chicago",56,-8
2021-12-14,"DePaul",72,"Illinois Chicago",66,-6
2021-12-19,"Northern Illinois",60,"Illinois Chicago",61,1
2022-01-20,"Northern Kentucky",74,"Illinois Chicago",70,-4
2022-01-22,"Wright St.",97,"Illinois Chicago",81,-16
2022-02-03,"Robert Morris",75,"Illinois Chicago",80,5
2022-02-05,"Youngstown St.",66,"Illinois Chicago",64,-2
2021-11-09,"UNC Wilmington",63,"Illinois St.",68,5
2021-11-16,"Murray St.",77,"Illinois St.",65,-12
2021-11-20,"Bucknell",100,"Illinois St.",105,5
2021-11-24,"Buffalo",106,"Illinois St.",90,-16
2021-11-27,"Purdue Northwest",71,"Illinois St.",81,10
2021-12-01,"Missouri St.",74,"Illinois St.",79,5
2021-12-04,"Jackson St.",61,"Illinois St.",55,-6
2021-12-14,"Quincy",63,"Illinois St.",81,18
2021-12-18,"Ball St.",64,"Illinois St.",85,21
2021-12-21,"UTSA",64,"Illinois St.",81,17
2022-01-16,"Bradley",65,"Illinois St.",74,9
2022-01-21,"Evansville",56,"Illinois St.",94,38
2022-01-26,"Drake",89,"Illinois St.",88,-1
2022-02-05,"Southern Illinois",75,"Illinois St.",69,-6
2022-02-09,"Valparaiso",75,"Illinois St.",78,3
2021-11-09,"Texas St.",75,"Incarnate Word",57,-18
2021-11-16,"Concordia TX",82,"Incarnate Word",78,-4
2021-11-26,"Southeast Missouri St.",79,"Incarnate Word",76,-3
2021-11-27,"Montana St.",83,"Incarnate Word",64,-19
2021-11-28,"Portland",77,"Incarnate Word",68,-9
2021-12-01,"Our Lady of the Lake",66,"Incarnate Word",93,27
2021-12-11,"Grambling St.",62,"Incarnate Word",72,10
2022-01-02,"Dallas Christian",45,"Incarnate Word",90,45
2022-01-06,"Nicholls St.",87,"Incarnate Word",56,-31
2022-01-07,"Northwestern St.",83,"Incarnate Word",80,-3
2022-01-08,"Houston Baptist",50,"Incarnate Word",60,10
2022-01-20,"Houston Baptist",68,"Incarnate Word",65,-3
2022-01-22,"McNeese St.",82,"Incarnate Word",72,-10
2022-02-03,"Nicholls St.",63,"Incarnate Word",60,-3
2022-02-05,"New Orleans",70,"Incarnate Word",78,8
2021-11-09,"Eastern Michigan",62,"Indiana",68,6
2021-11-12,"Northern Illinois",49,"Indiana",85,36
2021-11-17,"St. John's",74,"Indiana",76,2
2021-11-21,"Louisiana",44,"Indiana",76,32
2021-11-23,"Jackson St.",35,"Indiana",70,35
2021-11-27,"Marshall",79,"Indiana",90,11
2021-12-04,"Nebraska",55,"Indiana",68,13
2021-12-12,"Merrimack",49,"Indiana",81,32
2021-12-18,"Notre Dame",56,"Indiana",64,8
2021-12-22,"Northern Kentucky",61,"Indiana",79,18
2022-01-06,"Ohio St.",51,"Indiana",67,16
2022-01-09,"Minnesota",60,"Indiana",73,13
2022-01-20,"Purdue",65,"Indiana",68,3
2022-01-23,"Michigan",80,"Indiana",62,-18
2022-01-26,"Penn St.",57,"Indiana",74,17
2022-02-05,"Illinois",74,"Indiana",57,-17
2021-11-14,"Hanover",49,"Indiana St.",90,41
2021-11-19,"Oklahoma",87,"Indiana St.",63,-24
2021-11-21,"New Mexico St.",80,"Indiana St.",66,-14
2021-12-04,"Miami OH",68,"Indiana St.",69,1
2021-12-18,"Alabama A&M",43,"Indiana St.",67,24
2021-12-20,"Oakland City",69,"Indiana St.",78,9
2021-12-29,"Midway",51,"Indiana St.",107,56
2022-01-02,"Bradley",71,"Indiana St.",76,5
2022-01-15,"Loyola Chicago",64,"Indiana St.",56,-8
2022-01-22,"Valparaiso",75,"Indiana St.",73,-2
2022-01-25,"Missouri St.",72,"Indiana St.",76,4
2022-02-02,"Drake",85,"Indiana St.",67,-18
2022-02-08,"Evansville",65,"Indiana St.",56,-9
2022-02-12,"Illinois St.",57,"Indiana St.",60,3
2021-11-09,"Appalachian St.",53,"Iona",65,12
2021-11-13,"Harvard",87,"Iona",90,3
2021-11-16,"Hofstra",74,"Iona",82,8
2021-11-20,"North Alabama",65,"Iona",81,16
2021-11-25,"Alabama",68,"Iona",72,4
2021-11-28,"Kansas",96,"Iona",83,-13
2021-12-03,"Rider",54,"Iona",80,26
2021-12-12,"Yale",77,"Iona",91,14
2021-12-21,"Delaware",72,"Iona",83,11
2022-01-02,"Marist",66,"Iona",69,3
2022-01-14,"Manhattan",76,"Iona",88,12
2022-01-16,"Niagara",55,"Iona",78,23
2022-01-25,"Siena",57,"Iona",74,17
2022-01-30,"Saint Peter's",77,"Iona",85,8
2021-11-09,"Longwood",73,"Iowa",106,33
2021-11-12,"UMKC",57,"Iowa",89,32
2021-11-16,"North Carolina Central",69,"Iowa",86,17
2021-11-18,"Alabama St.",82,"Iowa",108,26
2021-11-22,"Western Michigan",61,"Iowa",109,48
2021-11-26,"Portland St.",51,"Iowa",85,34
2021-12-06,"Illinois",87,"Iowa",83,-4
2021-12-18,"Utah St.",75,"Iowa",94,19
2021-12-21,"Southeastern Louisiana",62,"Iowa",93,31
2021-12-29,"Western Illinois",71,"Iowa",92,21
2022-01-03,"Maryland",75,"Iowa",80,5
2022-01-13,"Indiana",74,"Iowa",83,9
2022-01-22,"Penn St.",51,"Iowa",68,17
2022-01-27,"Purdue",83,"Iowa",73,-10
2022-02-06,"Minnesota",59,"Iowa",71,12
2021-11-09,"Kennesaw St.",73,"Iowa St.",84,11
2021-11-12,"Oregon St.",50,"Iowa St.",60,10
2021-11-16,"Alabama St.",60,"Iowa St.",68,8
2021-11-21,"Grambling St.",47,"Iowa St.",82,35
2021-12-01,"Arkansas Pine Bluff",64,"Iowa St.",83,19
2021-12-09,"Iowa",53,"Iowa St.",73,20
2021-12-12,"Jackson St.",37,"Iowa St.",47,10
2021-12-19,"Southeastern Louisiana",54,"Iowa St.",77,23
2021-12-21,"Chicago St.",48,"Iowa St.",79,31
2022-01-01,"Baylor",77,"Iowa St.",72,-5
2022-01-05,"Texas Tech",47,"Iowa St.",51,4
2022-01-15,"Texas",70,"Iowa St.",79,9
2022-01-22,"TCU",59,"Iowa St.",44,-15
2022-01-29,"Missouri",50,"Iowa St.",67,17
2022-02-01,"Kansas",70,"Iowa St.",61,-9
2022-02-12,"Kansas St.",75,"Iowa St.",69,-6
2021-11-15,"Denver",63,"IUPUI",47,-16
2021-11-16,"Texas A&M Corpus Chris",65,"IUPUI",59,-6
2021-11-23,"Spalding",41,"IUPUI",61,20
2021-12-02,"Detroit Mercy",69,"IUPUI",45,-24
2021-12-04,"Oakland",78,"IUPUI",45,-33
2021-12-16,"Chicago St.",61,"IUPUI",55,-6
2021-12-21,"Morehead St.",80,"IUPUI",52,-28
2022-01-10,"Illinois Chicago",67,"IUPUI",65,-2
2022-01-20,"Wright St.",73,"IUPUI",45,-28
2022-01-22,"Northern Kentucky",60,"IUPUI",41,-19
2022-01-31,"East West",59,"IUPUI",75,16
2022-02-03,"Youngstown St.",61,"IUPUI",55,-6
2022-02-05,"Robert Morris",66,"IUPUI",49,-17
2022-01-05,"Alcorn St.",65,"Jackson St.",50,-15
2022-01-15,"Prairie View A&M",64,"Jackson St.",75,11
2022-01-17,"Texas Southern",58,"Jackson St.",61,3
2022-01-29,"Grambling St.",73,"Jackson St.",64,-9
2022-01-31,"Southern",75,"Jackson St.",64,-11
2022-02-12,"Florida A&M",56,"Jackson St.",60,4
2021-11-09,"Trinity Baptist",43,"Jacksonville",79,36
2021-11-13,"North Carolina A&T",54,"Jacksonville",63,9
2021-11-27,"Coastal Georgia",54,"Jacksonville",83,29
2021-12-11,"UNC Wilmington",48,"Jacksonville",77,29
2021-12-18,"Webber International",48,"Jacksonville",87,39
2021-12-29,"Carver",45,"Jacksonville",98,53
2022-01-08,"Florida Gulf Coast",66,"Jacksonville",69,3
2022-01-11,"Stetson",50,"Jacksonville",57,7
2022-01-27,"Lipscomb",59,"Jacksonville",66,7
2022-01-29,"Central Arkansas",59,"Jacksonville",79,20
2022-02-09,"Eastern Kentucky",68,"Jacksonville",81,13
2022-02-12,"Liberty",69,"Jacksonville",73,4
2021-11-13,"Alabama A&M",47,"Jacksonville St.",70,23
2021-11-22,"Valparaiso",78,"Jacksonville St.",70,-8
2021-11-24,"Drexel",64,"Jacksonville St.",72,8
2021-12-04,"South Alabama",74,"Jacksonville St.",64,-10
2021-12-13,"LaGrange",80,"Jacksonville St.",110,30
2021-12-15,"FIU",59,"Jacksonville St.",66,7
2021-12-28,"Carver",59,"Jacksonville St.",123,64
2022-01-11,"Lipscomb",83,"Jacksonville St.",88,5
2022-01-22,"Florida Gulf Coast",71,"Jacksonville St.",79,8
2022-01-24,"Bellarmine",60,"Jacksonville St.",65,5
2022-02-03,"North Florida",88,"Jacksonville St.",76,-12
2022-02-05,"Jacksonville",58,"Jacksonville St.",64,6
2022-02-12,"Central Arkansas",72,"Jacksonville St.",62,-10
2021-11-10,"Carlow",40,"James Madison",135,95
2021-11-13,"Old Dominion",53,"James Madison",58,5
2021-11-19,"George Mason",64,"James Madison",67,3
2021-11-22,"Kent St.",74,"James Madison",69,-5
2021-12-02,"Eastern Mennonite",54,"James Madison",96,42
2021-12-07,"Virginia",49,"James Madison",52,3
2021-12-11,"Radford",70,"James Madison",79,9
2022-01-09,"Hofstra",87,"James Madison",80,-7
2022-01-11,"Northeastern",66,"James Madison",89,23
2022-01-20,"UNC Wilmington",71,"James Madison",70,-1
2022-01-22,"Charleston",94,"James Madison",95,1
2022-01-27,"Drexel",88,"James Madison",82,-6
2022-01-29,"Delaware",85,"James Madison",69,-16
2022-02-10,"Elon",70,"James Madison",66,-4
2022-02-12,"William & Mary",55,"James Madison",69,14
2021-11-12,"Tarleton St.",62,"Kansas",88,26
2021-11-18,"Stony Brook",59,"Kansas",88,29
2021-11-25,"North Texas",59,"Kansas",71,12
2021-11-26,"Dayton",74,"Kansas",73,-1
2021-12-07,"UTEP",52,"Kansas",78,26
2021-12-11,"Missouri",65,"Kansas",102,37
2021-12-18,"Stephen F. Austin",72,"Kansas",80,8
2021-12-29,"Nevada",61,"Kansas",88,27
2022-01-01,"George Mason",67,"Kansas",76,9
2022-01-11,"Iowa St.",61,"Kansas",62,1
2022-01-15,"West Virginia",59,"Kansas",85,26
2022-01-24,"Texas Tech",91,"Kansas",94,3
2022-01-29,"Kentucky",80,"Kansas",62,-18
2022-02-05,"Baylor",59,"Kansas",83,24
2022-02-12,"Oklahoma",69,"Kansas",71,2
2021-11-10,"Florida A&M",57,"Kansas St.",67,10
2021-11-17,"Nebraska Omaha",64,"Kansas St.",79,15
2021-11-22,"Arkansas",72,"Kansas St.",64,-8
2021-11-23,"Illinois",72,"Kansas St.",64,-8
2021-11-28,"North Dakota",42,"Kansas St.",84,42
2021-12-01,"Albany",43,"Kansas St.",71,28
2021-12-08,"Marquette",64,"Kansas St.",63,-1
2021-12-12,"Green Bay",64,"Kansas St.",82,18
2021-12-21,"McNeese St.",59,"Kansas St.",74,15
2022-01-04,"Texas",70,"Kansas St.",57,-13
2022-01-12,"TCU",60,"Kansas St.",57,-3
2022-01-15,"Texas Tech",51,"Kansas St.",62,11
2022-01-22,"Kansas",78,"Kansas St.",75,-3
2022-02-02,"Oklahoma St.",68,"Kansas St.",71,3
2022-02-09,"Baylor",75,"Kansas St.",60,-15
2021-11-14,"Piedmont",57,"Kennesaw St.",81,24
2021-11-15,"Carver",58,"Kennesaw St.",117,59
2021-11-19,"Belmont",97,"Kennesaw St.",78,-19
2021-11-28,"Charleston Southern",52,"Kennesaw St.",89,37
2021-12-01,"Mercer",73,"Kennesaw St.",71,-2
2021-12-11,"Voorhees",56,"Kennesaw St.",80,24
2021-12-30,"Toccoa Falls",51,"Kennesaw St.",108,57
2022-01-13,"Florida Gulf Coast",53,"Kennesaw St.",77,24
2022-01-24,"Jacksonville",68,"Kennesaw St.",76,8
2022-01-27,"Jacksonville St.",70,"Kennesaw St.",64,-6
2022-01-29,"North Alabama",71,"Kennesaw St.",58,-13
2022-01-31,"Liberty",65,"Kennesaw St.",50,-15
2022-02-09,"Central Arkansas",72,"Kennesaw St.",83,11
2022-02-12,"North Florida",74,"Kennesaw St.",72,-2
2021-11-16,"Oberlin",38,"Kent St.",84,46
2021-11-30,"Point Park",41,"Kent St.",107,66
2021-12-06,"Towson",73,"Kent St.",58,-15
2021-12-09,"Detroit Mercy",52,"Kent St.",69,17
2021-12-19,"Southern",78,"Kent St.",76,-2
2021-12-29,"Central Michigan",72,"Kent St.",69,-3
2022-01-01,"Toledo",63,"Kent St.",66,3
2022-01-11,"Northern Illinois",65,"Kent St.",63,-2
2022-01-14,"Akron",55,"Kent St.",67,12
2022-01-25,"Western Michigan",64,"Kent St.",75,11
2022-02-05,"Eastern Michigan",71,"Kent St.",90,19
2022-02-08,"Bowling Green",68,"Kent St.",76,8
2021-11-12,"Robert Morris",60,"Kentucky",100,40
2021-11-16,"Mount St. Mary's",55,"Kentucky",80,25
2021-11-19,"Ohio",59,"Kentucky",77,18
2021-11-22,"Albany",61,"Kentucky",86,25
2021-11-26,"North Florida",52,"Kentucky",86,34
2021-11-29,"Central Michigan",57,"Kentucky",85,28
2021-12-07,"Southern",64,"Kentucky",76,12
2021-12-18,"North Carolina",69,"Kentucky",98,29
2021-12-22,"Western Kentucky",60,"Kentucky",95,35
2021-12-29,"Missouri",56,"Kentucky",83,27
2021-12-31,"High Point",48,"Kentucky",92,44
2022-01-08,"Georgia",77,"Kentucky",92,15
2022-01-15,"Tennessee",79,"Kentucky",107,28
2022-01-25,"Mississippi St.",74,"Kentucky",82,8
2022-02-02,"Vanderbilt",70,"Kentucky",77,7
2022-02-12,"Florida",57,"Kentucky",78,21
2021-11-09,"Sacred Heart",86,"La Salle",81,-5
2021-11-13,"Albany",64,"La Salle",67,3
2021-11-20,"Army",58,"La Salle",61,3
2021-11-28,"Villanova",72,"La Salle",46,-26
2021-12-04,"Holy Cross",65,"La Salle",84,19
2021-12-07,"Fairleigh Dickinson",55,"La Salle",81,26
2021-12-11,"Penn",74,"La Salle",76,2
2021-12-30,"Fordham",69,"La Salle",61,-8
2022-01-08,"VCU",85,"La Salle",66,-19
2022-01-11,"St. Bonaventure",80,"La Salle",76,-4
2022-01-22,"Richmond",64,"La Salle",56,-8
2022-01-26,"Massachusetts",77,"La Salle",71,-6
2022-02-05,"George Mason",78,"La Salle",83,5
2022-02-08,"Saint Louis",75,"La Salle",57,-18
2021-11-12,"Cornell",90,"Lafayette",85,-5
2021-12-02,"Sacred Heart",74,"Lafayette",67,-7
2021-12-05,"NJIT",90,"Lafayette",86,-4
2021-12-11,"Princeton",84,"Lafayette",73,-11
2021-12-22,"Gwynedd Mercy",66,"Lafayette",87,21
2022-01-10,"Navy",69,"Lafayette",55,-14
2022-01-16,"Army",54,"Lafayette",68,14
2022-01-26,"Boston University",81,"Lafayette",62,-19
2022-01-31,"Colgate",72,"Lafayette",61,-11
2022-02-02,"American",62,"Lafayette",71,9
2022-02-05,"Bucknell",72,"Lafayette",74,2
2021-11-09,"Wiley",50,"Lamar",67,17
2021-11-19,"Stetson",60,"Lamar",59,-1
2021-12-05,"Our Lady of the Lake",64,"Lamar",67,3
2021-12-20,"Louisiana Monroe",80,"Lamar",77,-3
2022-01-13,"Sam Houston St.",73,"Lamar",56,-17
2022-01-15,"Chicago St.",67,"Lamar",56,-11
2022-01-26,"Tarleton St.",62,"Lamar",57,-5
2022-01-29,"Abilene Christian",85,"Lamar",82,-3
2021-11-13,"NJIT",73,"Lehigh",56,-17
2021-11-23,"Columbia",72,"Lehigh",79,7
2021-11-28,"St. Francis PA",79,"Lehigh",68,-11
2021-12-04,"Maryland Eastern Shore",81,"Lehigh",75,-6
2021-12-21,"Albany",68,"Lehigh",52,-16
2021-12-29,"Eastern",63,"Lehigh",70,7
2022-01-04,"Colgate",81,"Lehigh",85,4
2022-01-10,"Holy Cross",69,"Lehigh",77,8
2022-01-16,"Loyola MD",69,"Lehigh",57,-12
2022-01-26,"Army",71,"Lehigh",84,13
2022-02-02,"Navy",62,"Lehigh",63,1
2022-02-05,"Boston University",80,"Lehigh",74,-6
2022-02-12,"Lafayette",73,"Lehigh",69,-4
2021-11-11,"Regent",24,"Liberty",85,61
2021-11-19,"Iona",54,"Liberty",50,-4
2021-11-27,"Maryland Eastern Shore",61,"Liberty",73,12
2021-12-02,"Missouri",45,"Liberty",66,21
2021-12-06,"Delaware St.",60,"Liberty",96,36
2021-12-13,"Carver",36,"Liberty",95,59
2021-12-31,"Boyce",60,"Liberty",91,31
2022-01-11,"North Florida",56,"Liberty",71,15
2022-01-18,"Jacksonville",49,"Liberty",88,39
2022-01-27,"North Alabama",53,"Liberty",72,19
2022-01-29,"Jacksonville St.",77,"Liberty",67,-10
2022-02-08,"Lipscomb",69,"Liberty",78,9
2021-11-09,"Birmingham Southern",98,"Lipscomb",105,7
2021-11-28,"Kentucky Christian",67,"Lipscomb",86,19
2021-12-05,"Chattanooga",85,"Lipscomb",64,-21
2021-12-12,"Tennessee St.",73,"Lipscomb",65,-8
2021-12-19,"Tennessee Wesleyan",64,"Lipscomb",98,34
2021-12-30,"Alabama A&M",63,"Lipscomb",66,3
2022-01-04,"North Alabama",74,"Lipscomb",84,10
2022-01-15,"Bellarmine",77,"Lipscomb",71,-6
2022-01-22,"Kennesaw St.",73,"Lipscomb",77,4
2022-02-03,"Stetson",77,"Lipscomb",71,-6
2022-02-05,"Florida Gulf Coast",77,"Lipscomb",68,-9
2022-02-12,"Eastern Kentucky",73,"Lipscomb",83,10
2021-11-09,"Southern Illinois",66,"Little Rock",69,3
2021-11-12,"Champion Christian",51,"Little Rock",115,64
2021-11-14,"Arkansas Baptist",60,"Little Rock",91,31
2021-11-22,"Northern Illinois",60,"Little Rock",67,7
2021-12-08,"Missouri St.",81,"Little Rock",55,-26
2021-12-11,"Philander Smith",51,"Little Rock",60,9
2021-12-21,"Jacksonville St.",87,"Little Rock",67,-20
2021-12-30,"Georgia Southern",66,"Little Rock",78,12
2022-01-20,"Texas St.",69,"Little Rock",59,-10
2022-01-22,"UT Arlington",96,"Little Rock",98,2
2022-02-03,"Louisiana",75,"Little Rock",51,-24
2022-02-05,"Louisiana Monroe",75,"Little Rock",72,-3
2021-11-27,"Delaware St.",65,"LIU",99,34
2021-12-13,"US Merchant Marine",48,"LIU",106,58
2021-12-19,"Army",65,"LIU",90,25
2022-01-06,"Mount St. Mary's",57,"LIU",74,17
2022-01-08,"St. Francis PA",70,"LIU",75,5
2022-01-15,"Central Connecticut",61,"LIU",83,22
2022-01-21,"Wagner",92,"LIU",85,-7
2022-02-03,"Sacred Heart",75,"LIU",79,4
2022-02-10,"St. Francis NY",69,"LIU",74,5
2022-02-12,"Bryant",88,"LIU",99,11
2021-11-17,"Utah Valley",84,"Long Beach St.",78,-6
2021-11-22,"Missouri St.",92,"Long Beach St.",66,-26
2021-11-23,"Murray St.",80,"Long Beach St.",43,-37
2021-11-24,"Wright St.",76,"Long Beach St.",85,9
2021-12-04,"Loyola Marymount",77,"Long Beach St.",74,-3
2021-12-08,"Bethesda",69,"Long Beach St.",102,33
2022-01-05,"Westcliff",64,"Long Beach St.",90,26
2022-01-08,"Hawaii",72,"Long Beach St.",67,-5
2022-01-13,"UC Santa Barbara",58,"Long Beach St.",65,7
2022-01-15,"Cal St. Northridge",55,"Long Beach St.",71,16
2022-01-22,"UC Irvine",67,"Long Beach St.",73,6
2022-02-03,"Cal St. Bakersfield",65,"Long Beach St.",74,9
2022-02-05,"Cal Poly",65,"Long Beach St.",78,13
2022-02-08,"Cal St. Fullerton",61,"Long Beach St.",71,10
2021-11-12,"Virginia Lynchburg",46,"Longwood",80,34
2021-11-14,"Mid Atlantic Christian",47,"Longwood",93,46
2021-11-19,"American",42,"Longwood",82,40
2021-11-20,"UMBC",55,"Longwood",82,27
2021-11-21,"Western Carolina",64,"Longwood",53,-11
2021-12-04,"Delaware St.",58,"Longwood",78,20
2021-12-11,"Morgan St.",55,"Longwood",94,39
2021-12-14,"Carolina",56,"Longwood",98,42
2022-01-05,"Pfeiffer",69,"Longwood",109,40
2022-01-15,"Gardner Webb",60,"Longwood",66,6
2022-01-19,"Campbell",64,"Longwood",72,8
2022-01-26,"North Carolina A&T",71,"Longwood",79,8
2022-01-29,"Winthrop",88,"Longwood",92,4
2022-02-10,"USC Upstate",72,"Longwood",85,13
2021-11-09,"West Florida",47,"Louisiana",81,34
2021-11-17,"Xavier LA",72,"Louisiana",84,12
2021-11-27,"Jackson St.",75,"Louisiana",70,-5
2021-12-03,"New Orleans",67,"Louisiana",80,13
2021-12-08,"McNeese St.",68,"Louisiana",83,15
2022-01-06,"Arkansas St.",77,"Louisiana",83,6
2022-01-20,"South Alabama",77,"Louisiana",70,-7
2022-01-22,"Troy",59,"Louisiana",69,10
2022-01-27,"Georgia St.",68,"Louisiana",64,-4
2022-01-29,"Georgia Southern",66,"Louisiana",65,-1
2022-02-10,"Texas St.",82,"Louisiana",73,-9
2022-02-12,"UT Arlington",80,"Louisiana",77,-3
2021-11-16,"Champion Christian",59,"Louisiana Monroe",114,55
2021-11-22,"Northwestern St.",66,"Louisiana Monroe",96,30
2021-12-01,"Centenary",67,"Louisiana Monroe",104,37
2021-12-04,"Northwestern St.",71,"Louisiana Monroe",84,13
2021-12-08,"Louisiana College",68,"Louisiana Monroe",89,21
2021-12-18,"Southern Miss",65,"Louisiana Monroe",74,9
2022-01-06,"Little Rock",72,"Louisiana Monroe",80,8
2022-01-08,"Arkansas St.",90,"Louisiana Monroe",83,-7
2022-01-20,"Troy",73,"Louisiana Monroe",65,-8
2022-01-22,"South Alabama",68,"Louisiana Monroe",56,-12
2022-01-27,"Georgia Southern",50,"Louisiana Monroe",45,-5
2022-01-29,"Georgia St.",73,"Louisiana Monroe",62,-11
2022-02-10,"UT Arlington",71,"Louisiana Monroe",74,3
2022-02-12,"Texas St.",63,"Louisiana Monroe",54,-9
2021-11-12,"Jackson St.",68,"Louisiana Tech",70,2
2021-11-15,"Jarvis Christian",61,"Louisiana Tech",91,30
2021-11-24,"Louisiana Monroe",74,"Louisiana Tech",96,22
2021-12-01,"Texas Southern",60,"Louisiana Tech",87,27
2021-12-11,"Louisiana",69,"Louisiana Tech",78,9
2021-12-14,"LSU Shreveport",70,"Louisiana Tech",84,14
2021-12-22,"Crowley's Ridge",56,"Louisiana Tech",99,43
2021-12-30,"Marshall",56,"Louisiana Tech",79,23
2022-01-01,"Western Kentucky",73,"Louisiana Tech",74,1
2022-01-13,"Southern Miss",57,"Louisiana Tech",80,23
2022-01-22,"UAB",83,"Louisiana Tech",76,-7
2022-01-27,"Rice",63,"Louisiana Tech",80,17
2022-01-29,"North Texas",63,"Louisiana Tech",62,-1
2021-11-09,"Southern",60,"Louisville",72,12
2021-11-12,"Furman",80,"Louisville",72,-8
2021-11-15,"Navy",60,"Louisville",77,17
2021-11-20,"Detroit Mercy",67,"Louisville",73,6
2021-11-27,"Maryland",55,"Louisville",63,8
2021-12-10,"DePaul",62,"Louisville",55,-7
2021-12-14,"Southeastern Louisiana",60,"Louisville",86,26
2021-12-29,"Wake Forest",69,"Louisville",73,4
2022-01-05,"Pittsburgh",72,"Louisville",75,3
2022-01-12,"N.C. State",79,"Louisville",63,-16
2022-01-19,"Boston College",54,"Louisville",67,13
2022-01-22,"Notre Dame",82,"Louisville",70,-12
2022-01-29,"Duke",74,"Louisville",65,-9
2022-02-01,"North Carolina",90,"Louisville",83,-7
2021-11-09,"Coppin St.",45,"Loyola Chicago",103,58
2021-11-13,"Florida Gulf Coast",77,"Loyola Chicago",89,12
2021-11-16,"Chicago St.",56,"Loyola Chicago",92,36
2021-11-20,"Illinois Chicago",63,"Loyola Chicago",80,17
2021-11-24,"Michigan St.",63,"Loyola Chicago",61,-2
2021-12-01,"Indiana St.",76,"Loyola Chicago",88,12
2021-12-07,"Roosevelt",49,"Loyola Chicago",88,39
2022-01-08,"Bradley",71,"Loyola Chicago",78,7
2022-01-11,"Valparaiso",74,"Loyola Chicago",81,7
2022-01-22,"Missouri St.",79,"Loyola Chicago",69,-10
2022-01-25,"Southern Illinois",47,"Loyola Chicago",59,12
2022-02-02,"Illinois St.",64,"Loyola Chicago",78,14
2021-11-09,"Chattanooga",75,"Loyola Marymount",64,-11
2021-11-13,"Arizona Christian",67,"Loyola Marymount",74,7
2021-11-17,"Little Rock",63,"Loyola Marymount",82,19
2021-11-21,"Florida St.",73,"Loyola Marymount",45,-28
2021-11-27,"Prairie View A&M",80,"Loyola Marymount",83,3
2021-11-29,"Grand Canyon",78,"Loyola Marymount",72,-6
2021-12-11,"New Mexico St.",63,"Loyola Marymount",58,-5
2022-01-17,"Portland",58,"Loyola Marymount",70,12
2022-01-20,"Pepperdine",80,"Loyola Marymount",85,5
2022-01-22,"Saint Mary's",83,"Loyola Marymount",51,-32
2022-01-29,"San Diego",69,"Loyola Marymount",65,-4
2022-02-10,"BYU",83,"Loyola Marymount",82,-1
2021-11-12,"South Carolina St.",65,"Loyola MD",75,10
2021-11-14,"Lipscomb",70,"Loyola MD",65,-5
2021-11-24,"Elizabethtown",42,"Loyola MD",69,27
2021-12-01,"Chicago St.",64,"Loyola MD",78,14
2021-12-04,"Mount St. Mary's",55,"Loyola MD",61,6
2021-12-12,"Hampton",54,"Loyola MD",67,13
2022-01-04,"Holy Cross",70,"Loyola MD",79,9
2022-01-10,"Bucknell",67,"Loyola MD",71,4
2022-01-13,"Lafayette",60,"Loyola MD",74,14
2022-01-19,"Boston University",67,"Loyola MD",50,-17
2022-01-22,"American",73,"Loyola MD",78,5
2022-02-02,"Army",57,"Loyola MD",61,4
2022-02-05,"Navy",56,"Loyola MD",55,-1
2022-02-12,"Colgate",64,"Loyola MD",56,-8
2021-11-09,"Louisiana Monroe",39,"LSU",101,62
2021-11-12,"Texas St.",59,"LSU",84,25
2021-11-15,"Liberty",58,"LSU",74,16
2021-11-18,"McNeese St.",46,"LSU",85,39
2021-11-22,"Belmont",53,"LSU",83,30
2021-12-01,"Ohio",51,"LSU",66,15
2021-12-14,"Northwestern St.",49,"LSU",89,40
2021-12-18,"Louisiana Tech",57,"LSU",66,9
2021-12-22,"Lipscomb",60,"LSU",95,35
2022-01-04,"Kentucky",60,"LSU",65,5
2022-01-08,"Tennessee",67,"LSU",79,12
2022-01-15,"Arkansas",65,"LSU",58,-7
2022-01-26,"Texas A&M",64,"LSU",70,6
2022-02-01,"Mississippi",76,"LSU",72,-4
2022-02-12,"Mississippi St.",65,"LSU",69,4
2021-11-12,"Maine Farmington",52,"Maine",71,19
